ticker,year,quarter,investCost,fromInvest,fromFinancial,fromSale,freeCashFlow
ACM,2013,5,-37,-37,17,19,
ACL,2013,5,-51,-51,-59,109,-41.0
ACE,2013,5,-2,-1,-10,11,16.0
ACC,2013,5,-2,1,-40,56,68.0
ACB,2013,5,-355,130,-902,-6134,0.0
ABT,2013,5,-19,-163,98,59,67.0
ABI,2013,5,-25,23,0,33,28.0
ABC,2013,5,-6,31,-58,30,
ABB,2013,5,-134,-122,133,1978,0.0
AAM,2013,5,-4,-18,10,19,-26.0
AAA,2013,5,-207,-209,152,84,-48.0
WSS,2013,4,0,0,0,-53,7.0
WSB,2013,4,-26,24,-44,15,61.0
WCS,2013,4,0,12,-5,-7,27.0
VXB,2013,4,-1,-1,-33,35,7.0
VTV,2013,4,-6,-3,-108,-36,-41.0
VTS,2013,4,-2,2,-2,0,-4.0
VTO,2013,4,0,1,-84,64,93.0
VTC,2013,4,-1,0,-3,10,-7.0
VTB,2013,4,-1,-1,8,-3,14.0
VSI,2013,4,-4,-4,-9,31,2.0
VSH,2013,4,-105,-97,-111,138,-647.0
VSG,2013,4,0,0,-2,24,-65.0
VSC,2013,4,-71,-423,-6,399,163.0
VRC,2013,4,0,0,-20,20,-2.0
VQC,2013,4,-3,-4,0,2,8.0
VPH,2013,4,0,14,3,-18,23.0
VPC,2013,4,0,0,0,-1,-12.0
VPB,2013,4,-92,-105,0,-10197,0.0
VOS,2013,4,-3,38,-60,28,-76.0
VNT,2013,4,0,1,0,9,20.0
VNS,2013,4,-120,-111,168,89,98.0
VNR,2013,4,0,213,0,-86,347.0
VNP,2013,4,0,5,-48,36,
VNM,2013,4,-414,-784,0,1846,6100.0
VNL,2013,4,-1,-1,-2,4,20.0
VNI,2013,4,0,0,-1,1,4.0
VNH,2013,4,0,-8,-3,11,-19.0
VNG,2013,4,-4,-3,-1,4,-2.0
VNE,2013,4,-8,35,-103,-40,2.0
VND,2013,4,-2,-7,0,149,32.0
VNC,2013,4,2,3,0,8,16.0
VNA,2013,4,0,0,-3,-3,-66.0
VMD,2013,4,0,2,76,-55,18.0
VMC,2013,4,-2,4,0,7,22.0
VLF,2013,4,-1,66,-199,225,-148.0
VLA,2013,4,0,-1,0,0,3.0
VKC,2013,4,0,0,-52,92,-2.0
VIX,2013,4,0,3,0,26,24.0
VIT,2013,4,-41,-19,11,31,12.0
VIP,2013,4,-3,65,-206,85,498.0
VIG,2013,4,1,-2,-1,15,17.0
VIE,2013,4,0,0,0,0,-4.0
VID,2013,4,0,300,-309,11,-40.0
VIC,2013,4,-4074,-11704,7786,5182,4629.0
VIB,2013,4,331,-482,-918,3291,0.0
VHL,2013,4,-18,-18,-42,27,103.0
VHH,2013,4,0,0,-3,3,-4.0
VHG,2013,4,-79,-15,21,12,58.0
VHC,2013,4,-10,852,-885,0,169.0
VGS,2013,4,-38,-27,-10,36,72.0
VGP,2013,4,-30,5,-17,16,48.0
VGG,2013,4,-69,220,20,-128,
VFR,2013,4,0,4,0,-1,2.0
VFG,2013,4,0,1,-92,95,57.0
VE9,2013,4,-24,-4,2,13,8.0
VE8,2013,4,-1,-1,1,3,0.0
VE3,2013,4,0,-2,0,1,3.0
VE2,2013,4,0,0,-5,4,1.0
VE1,2013,4,0,1,-5,6,-4.0
VDL,2013,4,0,-5,-18,25,16.0
VCS,2013,4,-7,81,-20,17,28.0
VCR,2013,4,-1,0,0,0,-55.0
VCG,2013,4,-357,2475,-1474,-543,-492.0
VCF,2013,4,-19,-13,109,342,47.0
VCC,2013,4,-1,0,-47,70,94.0
VCB,2013,4,-892,-563,0,16326,0.0
VCA,2013,4,-4,-4,51,-40,-9.0
VC7,2013,4,0,1,-5,9,8.0
VC6,2013,4,0,7,47,-83,-78.0
VC5,2013,4,0,0,-14,13,-6.0
VC3,2013,4,0,1,-86,88,-62.0
VC2,2013,4,0,-2,-26,24,63.0
VC1,2013,4,0,0,9,37,59.0
VBH,2013,4,0,0,0,-3,-1.0
VBC,2013,4,-1,-1,-106,109,20.0
V21,2013,4,0,0,-31,29,-4.0
V12,2013,4,0,1,-2,12,14.0
UNI,2013,4,0,0,1,0,-3.0
UIC,2013,4,1,2,352,-346,19.0
UDJ,2013,4,0,0,0,3,1.0
UDC,2013,4,-14,12,-9,3,-3.0
TYA,2013,4,-5,3,-85,113,44.0
TXM,2013,4,0,0,9,46,-12.0
TVS,2013,4,0,114,-14,-14,-259.0
TVN,2013,4,162,252,-546,5,
TVD,2013,4,-136,-135,12,113,98.0
TVB,2013,4,0,3,0,1,
TV4,2013,4,0,-11,2,12,20.0
TV3,2013,4,-2,-2,-2,31,14.0
TV2,2013,4,-2,-1,3,29,50.0
TV1,2013,4,36,36,30,-21,85.0
TTF,2013,4,0,-47,113,-9,-2.0
TTC,2013,4,0,1,-1,6,9.0
TST,2013,4,-2,-2,-7,13,-11.0
TSC,2013,4,0,1,-25,22,-1.0
TSB,2013,4,0,0,-1,3,-19.0
TS4,2013,4,-16,-31,13,16,63.0
TRC,2013,4,-29,2,22,75,261.0
TRA,2013,4,-4,11,-51,138,116.0
TPP,2013,4,0,0,-35,40,13.0
TPC,2013,4,-1,-17,23,-106,16.0
TNT,2013,4,0,0,0,-1,-3.0
TNC,2013,4,-4,-7,0,28,38.0
TNA,2013,4,-2,7,438,-437,35.0
TMX,2013,4,0,0,0,13,10.0
TMT,2013,4,0,47,15,-45,3.0
TMS,2013,4,-1,38,-54,26,89.0
TMP,2013,4,-21,-9,-17,73,453.0
TMC,2013,4,-1,1,-43,52,16.0
TLH,2013,4,-3,23,134,-84,210.0
TLG,2013,4,-7,-5,-6,13,106.0
TKU,2013,4,0,1,19,11,104.0
TKC,2013,4,0,2,6,-6,28.0
TJC,2013,4,0,0,-10,21,-3.0
TIX,2013,4,-4,-4,-40,15,59.0
TIS,2013,4,67,69,5,-4,-1785.0
TIP,2013,4,4,5,-48,12,-28.0
TIE,2013,4,0,2,15,-54,54.0
THT,2013,4,-43,-42,-157,198,86.0
THS,2013,4,0,0,-1,2,-25.0
THG,2013,4,-5,-5,-12,20,31.0
THB,2013,4,0,-15,0,9,30.0
TH1,2013,4,-1,0,-99,94,5.0
TET,2013,4,0,0,0,1,5.0
TDW,2013,4,-9,-28,-3,24,11.0
TDS,2013,4,0,0,32,-52,-6.0
TDN,2013,4,-20,-17,-128,146,134.0
TDH,2013,4,0,-33,124,-91,25.0
TDC,2013,4,-12,-12,-96,133,128.0
TCR,2013,4,5,6,32,-24,9.0
TCO,2013,4,-4,4,-2,-7,6.0
TCM,2013,4,-15,-15,-21,36,30.0
TCL,2013,4,-30,-12,-14,19,17.0
TCB,2013,4,-198,-201,0,-8213,0.0
TC6,2013,4,-62,-62,18,38,-60.0
TBX,2013,4,0,0,4,-4,0.0
TBC,2013,4,0,97,0,116,333.0
TAG,2013,4,-10,-8,86,-70,-1.0
SZL,2013,4,-7,14,-1,-56,-31.0
SZC,2013,4,-39,-39,22,59,
SVT,2013,4,0,0,-3,3,4.0
SVN,2013,4,-1,-1,0,1,-2.0
SVI,2013,4,-5,-4,33,4,75.0
SVC,2013,4,-40,87,54,-103,-154.0
STT,2013,4,0,0,2,-4,-11.0
STP,2013,4,0,0,3,-5,4.0
STG,2013,4,1,-1,0,7,23.0
STC,2013,4,-1,-6,1,10,15.0
STB,2013,4,-118,-107,-877,289,0.0
ST8,2013,4,-2,2,-11,-5,63.0
SSM,2013,4,4,-21,-2,28,6.0
SSI,2013,4,-3,113,284,-1100,669.0
SSG,2013,4,0,0,0,-2,-15.0
SSC,2013,4,-4,-4,-66,71,85.0
SRC,2013,4,-1,-1,-21,43,31.0
SRA,2013,4,0,0,0,1,-4.0
SQC,2013,4,1,1,5,-15,51.0
SPP,2013,4,0,0,-19,16,5.0
SPM,2013,4,-2,25,-6,-13,101.0
SPI,2013,4,0,0,0,0,0.0
SMT,2013,4,0,0,9,2,7.0
SMC,2013,4,-138,-148,613,-327,57.0
SMA,2013,4,0,0,-90,91,5.0
SLS,2013,4,0,11,-15,-30,50.0
SKG,2013,4,0,2,0,-14,
SJM,2013,4,-7,-1,4,-5,-8.0
SJD,2013,4,0,-5,-80,102,173.0
SJ1,2013,4,0,1,6,-10,16.0
SII,2013,4,0,2,256,-81,39.0
SIC,2013,4,0,8,-4,-4,13.0
SHS,2013,4,0,19,128,30,39.0
SHP,2013,4,-173,-173,118,-3,55.0
SHN,2013,4,0,1,-3,4,-80.0
SHI,2013,4,-37,-68,-30,84,31.0
SHB,2013,4,-118,-23,0,-4911,0.0
SHA,2013,4,-2,9,-5,-5,25.0
SGT,2013,4,-21,-21,-14,44,78.0
SGH,2013,4,-15,-8,0,2,8.0
SGC,2013,4,0,0,-7,9,22.0
SFN,2013,4,-4,-4,0,1,0.0
SFI,2013,4,-22,-24,-12,13,35.0
SFC,2013,4,-6,-1,10,-23,47.0
SED,2013,4,0,2,20,-18,31.0
SDY,2013,4,0,2,-1,-4,-12.0
SDU,2013,4,0,0,-14,15,10.0
SDT,2013,4,-26,-5,48,-96,81.0
SDP,2013,4,0,1,31,31,5.0
SDN,2013,4,0,0,-2,5,7.0
SDG,2013,4,-1,7,-6,12,21.0
SDA,2013,4,-4,-3,-1,-3,6.0
SD9,2013,4,-3,-2,13,36,63.0
SD7,2013,4,-75,-47,-37,71,-17.0
SD6,2013,4,-4,-3,102,-105,22.0
SD5,2013,4,-54,-52,-4,-56,-91.0
SD2,2013,4,-1,-7,17,7,13.0
SCR,2013,4,0,-165,116,115,-24.0
SCL,2013,4,-1,-1,-1,6,8.0
SCJ,2013,4,0,2,-4,4,-5.0
SCD,2013,4,-1,-59,0,61,21.0
SC5,2013,4,-55,-72,-45,159,-545.0
SBT,2013,4,-43,-91,102,243,95.0
SBA,2013,4,0,1,-26,34,16.0
SAV,2013,4,-10,0,28,-34,-32.0
SAM,2013,4,-42,-40,156,-80,37.0
SAF,2013,4,-3,-3,0,2,19.0
SAB,2013,4,-246,-232,-533,1043,
S99,2013,4,0,0,-8,13,-1.0
S96,2013,4,0,0,0,0,1.0
S55,2013,4,-2,-15,-2,0,25.0
S12,2013,4,0,-3,7,3,2.0
RIC,2013,4,-26,-26,23,5,42.0
REE,2013,4,-5,-295,-3,30,1331.0
RDP,2013,4,-26,-26,8,19,-20.0
RCL,2013,4,0,0,0,1,20.0
RAL,2013,4,-3,8,201,-16,19.0
QTC,2013,4,-10,2,5,-12,14.0
QST,2013,4,0,-1,-3,5,3.0
QNC,2013,4,1,1,5,12,-12.0
QHD,2013,4,0,0,-4,3,8.0
QCG,2013,4,-33,-33,-23,169,-371.0
PXT,2013,4,0,0,-7,35,0.0
PXS,2013,4,-5,52,-125,255,-8.0
PXM,2013,4,0,0,-78,81,-187.0
PXL,2013,4,0,-2,0,2,-59.0
PXI,2013,4,0,0,34,133,79.0
PXA,2013,4,0,0,0,-1,-82.0
PVX,2013,4,2,128,-183,847,-3225.0
PVV,2013,4,-5,-5,-4,26,-99.0
PVT,2013,4,-497,-394,-134,423,-242.0
PVS,2013,4,-59,-5,-481,-518,851.0
PVR,2013,4,-2,-2,-128,142,-24.0
PVP,2013,4,-80,10,-76,-77,
PVG,2013,4,0,7,34,-84,27.0
PVE,2013,4,-1,0,56,-84,9.0
PVD,2013,4,-61,-84,-491,768,2108.0
PVC,2013,4,-5,-108,99,113,43.0
PVB,2013,4,0,1,-22,-33,9.0
PV2,2013,4,0,21,-28,10,-49.0
PTS,2013,4,-2,-2,0,6,-4.0
PTL,2013,4,0,2,-2,-9,-74.0
PTI,2013,4,-1,-37,-21,49,-1.0
PTC,2013,4,0,10,-6,-4,-34.0
PSI,2013,4,0,10,40,-133,97.0
PSG,2013,4,0,-17,23,-5,-319.0
PSD,2013,4,0,14,923,-619,124.0
PSC,2013,4,-31,-30,5,26,2.0
PSB,2013,4,0,0,0,6,-10.0
PRC,2013,4,0,0,0,1,1.0
PPS,2013,4,0,2,-11,-11,34.0
PPP,2013,4,-2,-2,1,1,-2.0
PPI,2013,4,0,3,3,-1,-6.0
PPE,2013,4,0,0,0,1,-1.0
PPC,2013,4,-177,-1354,0,673,1536.0
POT,2013,4,-5,-2,19,-3,19.0
POM,2013,4,0,1,1241,-1170,-219.0
PNJ,2013,4,-12,148,48,-13,184.0
PNC,2013,4,0,0,-3,3,-17.0
PMS,2013,4,-1,-1,0,-2,-14.0
PLC,2013,4,-33,-63,294,76,195.0
PJT,2013,4,0,0,0,4,12.0
PJC,2013,4,-3,-8,-1,8,11.0
PIV,2013,4,1,4,0,-3,-2.0
PIT,2013,4,-3,12,126,-6,-55.0
PID,2013,4,0,0,0,-1,-14.0
PHR,2013,4,-104,-31,34,144,328.0
PHH,2013,4,-2,-1,-65,95,0.0
PHC,2013,4,0,0,-11,23,-12.0
PGS,2013,4,-10,-36,-16,102,401.0
PGI,2013,4,0,135,0,-103,50.0
PGD,2013,4,-45,-40,-65,2,65.0
PGC,2013,4,-8,-215,448,-46,67.0
PGB,2013,4,-4,6,0,4389,0.0
PFL,2013,4,0,35,0,-35,-77.0
PET,2013,4,-18,26,887,-246,-69.0
PDR,2013,4,0,0,-6,4,-2.0
PDN,2013,4,-12,-10,-28,46,24.0
PDC,2013,4,-1,-1,-10,6,19.0
PCT,2013,4,-3,-54,0,93,56.0
PCG,2013,4,-1,-9,0,10,13.0
PAN,2013,4,-10,45,113,-57,97.0
PAC,2013,4,-21,-7,150,-122,-35.0
ORS,2013,4,-1,-1,0,-30,-5.0
OPC,2013,4,-1,-1,-3,12,78.0
ONE,2013,4,0,0,-13,12,-4.0
OGC,2013,4,-26,-26,-150,-229,-624.0
OCH,2013,4,-8,-274,-323,-1,77.0
NVT,2013,4,-25,-19,-3,12,-40.0
NVB,2013,4,-906,-1179,0,3614,0.0
NTP,2013,4,-59,-59,-110,139,372.0
NTL,2013,4,0,3,0,-63,68.0
NT2,2013,4,-8,447,-579,124,651.0
NST,2013,4,-3,2,-50,32,100.0
NSC,2013,4,-4,-3,-1,-29,89.0
NNC,2013,4,-3,14,-30,73,89.0
NLG,2013,4,-1,11,41,-92,267.0
NKG,2013,4,101,104,-1000,900,-173.0
NHC,2013,4,0,-1,-1,4,3.0
NHA,2013,4,-5,-5,0,10,-14.0
NGC,2013,4,-2,-1,11,-9,1.0
NET,2013,4,-6,-4,0,8,75.0
NDX,2013,4,0,0,-6,15,3.0
NDN,2013,4,0,1,28,-30,15.0
NBP,2013,4,0,1,40,-38,1.0
NBC,2013,4,-111,-105,78,27,-5.0
NBB,2013,4,2,14,49,-96,126.0
NAV,2013,4,-2,-2,4,-9,-1.0
NAG,2013,4,0,2,-27,26,-14.0
MTG,2013,4,2,62,42,-94,-9.0
MSN,2013,4,-822,-2834,1269,1146,-283.0
MPC,2013,4,-94,70,802,285,163.0
MKV,2013,4,-1,-1,6,-4,-11.0
MIM,2013,4,-1,-1,0,0,-5.0
MIC,2013,4,0,8,-1,-6,-2.0
MHL,2013,4,0,0,-6,9,1.0
MHC,2013,4,-2,10,0,2,3.0
MEC,2013,4,0,0,-54,49,5.0
MDG,2013,4,57,59,-3,-51,7.0
MCO,2013,4,2,2,1,-4,2.0
MCH,2013,4,-78,-1988,1343,1337,
MCG,2013,4,-8,-40,78,-31,-9.0
MCF,2013,4,0,-43,-109,133,21.0
MCC,2013,4,0,0,0,5,7.0
MBB,2013,4,-78,-87,-219,-486,0.0
MAC,2013,4,-2,1,0,1,-2.0
LUT,2013,4,-15,-19,39,-19,2.0
LTC,2013,4,0,0,21,-11,13.0
LSS,2013,4,-73,-63,-262,267,-86.0
LM8,2013,4,-12,-10,77,-9,34.0
LM7,2013,4,0,0,7,-8,2.0
LM3,2013,4,0,0,-4,5,-1.0
LIX,2013,4,-26,-44,2,31,63.0
LHG,2013,4,0,46,-38,32,45.0
LHC,2013,4,-5,15,0,-29,22.0
LGL,2013,4,0,-21,18,-1,-38.0
LGC,2013,4,0,-18,16,7,3.0
LDP,2013,4,-5,-5,0,-5,15.0
LCS,2013,4,-17,-12,-4,20,0.0
LCM,2013,4,0,3,0,0,-40.0
LCG,2013,4,-57,-51,72,-12,-132.0
LBM,2013,4,-3,-5,-4,-1,6.0
LAF,2013,4,-2,1,-37,56,10.0
L62,2013,4,0,-3,-5,8,1.0
L61,2013,4,-2,-2,23,18,13.0
L44,2013,4,0,0,8,-7,2.0
L43,2013,4,0,0,-6,-1,1.0
L35,2013,4,0,0,-16,17,0.0
L18,2013,4,0,8,10,32,6.0
L14,2013,4,0,0,-14,20,3.0
L10,2013,4,-3,-3,4,4,15.0
KTT,2013,4,0,0,-1,4,0.0
KTS,2013,4,0,4,-12,25,13.0
KST,2013,4,0,1,-2,-2,4.0
KSS,2013,4,0,0,-194,190,63.0
KSQ,2013,4,0,0,0,0,2.0
KSH,2013,4,-13,-13,16,0,-15.0
KSD,2013,4,0,0,1,-1,-8.0
KSB,2013,4,-3,-3,-27,36,71.0
KMT,2013,4,0,0,-48,49,3.0
KMR,2013,4,-118,-118,15,114,-21.0
KLF,2013,4,0,-24,26,-5,-59.0
KLB,2013,4,-2,-2,0,152,0.0
KHP,2013,4,-19,-32,13,-49,149.0
KHA,2013,4,0,1,-6,1,31.0
KDH,2013,4,1,-58,-8,82,-125.0
KDC,2013,4,-10,233,-34,42,242.0
KBC,2013,4,-7,-5,0,45,-402.0
KAC,2013,4,0,-14,-20,37,-182.0
JVC,2013,4,-16,-13,9,18,-8.0
IVS,2013,4,0,9,0,-4,4.0
ITQ,2013,4,-1,-1,-11,14,-2.0
ITD,2013,4,0,-8,12,-14,87.0
ITC,2013,4,0,0,4,-6,-16.0
ITA,2013,4,-14,-534,-41,613,683.0
ISH,2013,4,0,0,-51,27,
INC,2013,4,0,0,-1,2,1.0
IMP,2013,4,-20,-18,-16,83,54.0
ILC,2013,4,0,0,-5,6,-12.0
IJC,2013,4,-3,-2,11,-6,92.0
IDV,2013,4,-1,-1,1,-6,25.0
IDJ,2013,4,0,0,-1,1,-6.0
IDI,2013,4,0,-6,95,-13,-16.0
ICG,2013,4,0,-2,-49,58,-10.0
ICF,2013,4,0,0,0,1,3.0
HVX,2013,4,-2,-2,-6,-28,-518.0
HVT,2013,4,-19,-19,3,18,14.0
HUT,2013,4,-50,-150,557,-148,-178.0
HU3,2013,4,-2,-2,19,15,21.0
HU1,2013,4,0,1,41,-21,-1.0
HTP,2013,4,0,4,0,0,1.0
HTL,2013,4,-1,-6,-20,43,16.0
HTI,2013,4,-148,-152,50,98,-1.0
HTC,2013,4,0,1,-3,6,20.0
HT1,2013,4,-117,-116,-357,537,-139.0
HSI,2013,4,-5,-2,-45,45,-30.0
HSG,2013,4,-340,-326,1160,-936,-86.0
HRC,2013,4,-68,-51,27,45,50.0
HQC,2013,4,0,154,88,-229,21.0
HPG,2013,4,-404,-897,414,736,984.0
HOT,2013,4,0,23,-11,-30,49.0
HOM,2013,4,-3,23,-30,180,107.0
HNM,2013,4,-33,-33,1,28,1.0
HMH,2013,4,-14,-20,-7,14,36.0
HMC,2013,4,0,0,-31,49,48.0
HLY,2013,4,0,1,-2,0,0.0
HLG,2013,4,-228,-351,-396,742,-270.0
HLC,2013,4,-113,-112,105,-85,-174.0
HLA,2013,4,0,100,-561,497,-173.0
HJS,2013,4,0,0,-9,11,23.0
HHS,2013,4,0,-189,0,54,126.0
HHG,2013,4,-3,-2,-13,17,-18.0
HHC,2013,4,-15,7,-12,8,13.0
HGM,2013,4,-1,2,-63,14,147.0
HEV,2013,4,0,0,0,1,3.0
HDO,2013,4,-1,0,-36,60,9.0
HDG,2013,4,-58,-5,-76,191,-17.0
HDC,2013,4,0,1,-13,19,30.0
HDB,2013,4,-21,-3,0,4165,0.0
HDA,2013,4,-1,-4,-5,26,2.0
HCT,2013,4,-1,-1,0,1,2.0
HCM,2013,4,-2,176,-99,-335,954.0
HCC,2013,4,-1,-1,-5,7,1.0
HBS,2013,4,0,-18,0,18,0.0
HBC,2013,4,-2,-4,122,329,331.0
HAX,2013,4,-8,-3,-9,11,29.0
HAT,2013,4,0,1,0,-3,22.0
HAS,2013,4,0,2,0,4,0.0
HAR,2013,4,-9,-29,2,27,11.0
HAP,2013,4,-47,-317,321,52,72.0
HAI,2013,4,-2,-2,58,-31,46.0
HAG,2013,4,-989,-1709,1943,487,-51.0
HAD,2013,4,-4,-42,3,-6,37.0
GTT,2013,4,-16,-16,-87,103,-32.0
GTA,2013,4,-1,15,77,14,7.0
GSP,2013,4,0,-152,0,36,-131.0
GMX,2013,4,-4,-4,-14,18,12.0
GMD,2013,4,-139,-253,104,-29,414.0
GMC,2013,4,-16,-15,39,-20,-9.0
GIL,2013,4,-9,172,-58,-58,39.0
GGG,2013,4,0,18,-27,9,-14.0
GEX,2013,4,-87,20,-226,483,
GDT,2013,4,0,-42,-6,33,43.0
GAS,2013,4,-1043,-992,-2468,3477,13625.0
FPT,2013,4,-450,-899,369,725,1417.0
FOX,2013,4,-172,-159,-319,320,
FOC,2013,4,-2,1,-28,50,
FMC,2013,4,4,6,-44,168,241.0
FLC,2013,4,-1,199,-21,-188,25.0
FIT,2013,4,0,477,-446,-10,23.0
FDC,2013,4,2,348,-7,62,-81.0
FCN,2013,4,13,-147,175,49,257.0
EVE,2013,4,0,-30,-38,68,82.0
EMC,2013,4,0,0,-20,18,8.0
ELC,2013,4,-19,-9,11,-5,47.0
EID,2013,4,-1,-9,15,12,34.0
EIB,2013,4,-446,-242,0,9102,0.0
ECI,2013,4,0,0,-1,5,6.0
DZM,2013,4,21,22,23,-41,-75.0
DXV,2013,4,0,0,20,-23,4.0
DXP,2013,4,0,2,0,18,78.0
DXG,2013,4,-2,-154,187,-16,76.0
DVP,2013,4,-12,-114,-11,61,128.0
DTT,2013,4,-1,0,1,-3,-13.0
DTL,2013,4,-69,-68,-44,104,164.0
DTA,2013,4,0,-2,-6,12,-9.0
DST,2013,4,0,0,0,3,0.0
DSN,2013,4,0,5,-1,-11,65.0
DRL,2013,4,0,0,-19,16,32.0
DRH,2013,4,0,0,6,-3,-2.0
DRC,2013,4,-88,-88,158,-66,317.0
DQC,2013,4,-36,12,107,-1,105.0
DPR,2013,4,-7,-15,-270,449,379.0
DPM,2013,4,-11,-529,-798,539,2773.0
DPC,2013,4,0,0,-4,7,3.0
DNP,2013,4,-3,-3,-10,15,12.0
DNM,2013,4,0,-22,-1,25,16.0
DNC,2013,4,0,1,0,3,3.0
DMC,2013,4,-8,-6,-1,13,85.0
DLR,2013,4,0,0,-7,14,-3.0
DLG,2013,4,-126,-90,104,30,-59.0
DL1,2013,4,-1,0,0,1,2.0
DIH,2013,4,0,0,-37,56,8.0
DIG,2013,4,-1,-14,16,-36,-12.0
DIC,2013,4,-1,0,-110,55,12.0
DHT,2013,4,-2,1,20,-2,16.0
DHP,2013,4,1,1,0,-4,17.0
DHM,2013,4,-3,-24,13,12,20.0
DHG,2013,4,-157,-92,102,138,576.0
DHC,2013,4,-5,3,-40,38,21.0
DHA,2013,4,0,1,-21,27,8.0
DCT,2013,4,-1,-1,3,-3,-107.0
DCL,2013,4,-6,-6,-331,344,36.0
DC4,2013,4,0,1,12,-9,6.0
DC2,2013,4,0,0,9,-9,0.0
DBT,2013,4,-1,0,12,-12,-17.0
DBC,2013,4,-88,-496,186,9,101.0
DAG,2013,4,-13,-13,18,7,17.0
DAE,2013,4,0,0,-2,5,5.0
DAD,2013,4,0,0,12,-24,19.0
DAC,2013,4,0,0,1,1,-5.0
CYC,2013,4,-5,-5,4,8,14.0
CVN,2013,4,0,0,-5,5,-14.0
CTS,2013,4,-2,258,-47,-1195,-1110.0
CTN,2013,4,0,0,-9,12,-1.0
CTG,2013,4,-1658,-1654,4572,11680,0.0
CTD,2013,4,-21,-19,0,262,436.0
CTB,2013,4,-2,-5,-7,33,9.0
CSM,2013,4,-3,-13,-350,377,313.0
CSC,2013,4,0,23,-2,19,1.0
COM,2013,4,-2,18,46,-62,36.0
CNG,2013,4,0,-33,28,47,263.0
CMX,2013,4,0,0,-28,33,2.0
CMV,2013,4,-1,-2,101,-103,29.0
CMT,2013,4,0,-16,-11,66,9.0
CMI,2013,4,-10,-10,-7,19,-7.0
CMG,2013,4,0,-4,-46,142,-57.0
CMC,2013,4,0,-1,-5,1,2.0
CLW,2013,4,5,22,2,-6,23.0
CLL,2013,4,-6,-5,-15,45,10.0
CLG,2013,4,0,41,23,-104,6.0
CLC,2013,4,1,2,-1,3,32.0
CKV,2013,4,-3,-1,0,-16,7.0
CJC,2013,4,-3,1,-45,39,11.0
CII,2013,4,-169,964,-973,-103,-98.0
CIG,2013,4,0,4,-29,29,-10.0
CID,2013,4,0,12,0,-13,1.0
CHP,2013,4,-3,-10,-27,38,-11.0
CCL,2013,4,0,0,-15,14,3.0
CCI,2013,4,0,2,-1,-1,-15.0
CAV,2013,4,-14,-14,-148,207,46.0
CAN,2013,4,0,0,9,-6,7.0
C47,2013,4,-77,-56,123,-14,-19.0
C32,2013,4,-2,-14,-13,32,56.0
C21,2013,4,0,-1,-10,7,51.0
BXH,2013,4,0,0,-29,30,8.0
BVS,2013,4,-1,85,0,-118,80.0
BVH,2013,4,-43,1939,-54,300,1087.0
BVG,2013,4,0,7,-3,-3,34.0
BTT,2013,4,-2,0,-11,15,33.0
BTS,2013,4,4,4,-12,142,131.0
BTP,2013,4,28,9,-56,120,-14.0
BTH,2013,4,0,1,0,-1,-12.0
BT6,2013,4,-1,6,-49,44,37.0
BSQ,2013,4,-37,-36,-7,94,
BSI,2013,4,0,129,419,-1203,327.0
BSC,2013,4,0,3,0,0,2.0
BRC,2013,4,-54,-53,73,5,-15.0
BPC,2013,4,0,0,11,-15,9.0
BMP,2013,4,-6,-1,-20,18,531.0
BMI,2013,4,-5,-88,0,19,336.0
BMC,2013,4,-3,-3,-18,3,64.0
BKC,2013,4,-1,5,4,-7,-10.0
BID,2013,4,-468,-357,0,3587,0.0
BHT,2013,4,0,0,-5,5,-7.0
BHC,2013,4,0,0,-12,14,-16.0
BED,2013,4,0,-3,3,-3,0.0
BDB,2013,4,0,0,-1,2,0.0
BCE,2013,4,0,0,49,-55,108.0
BCC,2013,4,-10,-14,-138,234,85.0
BBS,2013,4,-5,-4,8,14,10.0
BBC,2013,4,1,2,-28,98,20.0
B82,2013,4,-6,-4,-13,8,2.0
AVF,2013,4,0,0,221,-211,30.0
ATA,2013,4,-5,-3,-1,5,-17.0
ASP,2013,4,-1,15,-15,-11,14.0
ASM,2013,4,0,0,25,-26,-7.0
ASA,2013,4,0,0,0,-5,-3.0
ARM,2013,4,0,0,-3,6,23.0
APS,2013,4,0,1,0,7,3.0
APP,2013,4,0,1,-10,17,8.0
API,2013,4,6,-36,10,1,1037.0
APG,2013,4,0,32,2,12,-26.0
APC,2013,4,-1,-1,-17,16,11.0
ANV,2013,4,0,-74,63,24,40.0
AMV,2013,4,0,1,1,-1,-3.0
AMC,2013,4,0,-6,5,7,8.0
ALV,2013,4,0,0,0,-2,1.0
ALT,2013,4,-2,-2,-4,9,2.0
AGR,2013,4,7,0,17,-312,-1376.0
AGM,2013,4,-3,46,155,2,-58.0
AGF,2013,4,-5,-4,473,-252,-28.0
ACL,2013,4,-8,-8,-79,82,-41.0
ACC,2013,4,0,1,0,5,68.0
ACB,2013,4,-296,-275,0,-115,0.0
ABT,2013,4,0,-98,151,37,67.0
ABI,2013,4,-3,-296,-4,248,28.0
AAM,2013,4,0,-10,14,22,-26.0
AAA,2013,4,-24,-24,144,-28,-48.0
YBC,2013,3,-2,-2,7,-4,-22.0
XMC,2013,3,-1,2,16,-17,-1.0
WSS,2013,3,0,2,0,1,-2.0
WCS,2013,3,2,9,0,6,22.0
VXB,2013,3,0,0,-44,44,11.0
VTX,2013,3,-3,5,-2,-10,-5.0
VTV,2013,3,2,3,-79,107,185.0
