,result
11035,-1
11036,-12
11037,56
11038,10
11039,5
11040,0
11041,6
11042,36
11043,20
11044,-42
11045,71
11046,1
11047,4
11048,4
11049,3
11050,-66
11051,-12
11052,0
11053,0
11054,0
11055,-135
11056,-81
11057,0
11058,0
11059,0
11060,-13
11061,-19
11062,-2
11063,-1429
11064,95
11065,32
11066,-6
11067,0
11068,-75
11069,325
11070,0
11071,0
11072,50
11073,0
11074,-23
11075,0
11076,0
11077,-2
11078,0
11079,9
11080,-1
11081,0
11082,-29
11083,-10
11084,-8
11085,-9
11086,10
11087,-1
11088,-38
11089,0
11090,0
11091,-3
11092,33
11093,15
11094,0
11095,-120
11096,0
11097,-43
11098,-119
11099,-1
11100,-2
11101,-1
11102,-245
11103,0
11104,0
11105,29
11106,3
11107,-1
11108,0
11109,-3
11110,-23
11111,0
11112,0
11113,21
11114,0
11115,-5
11116,-1
11117,0
11118,-4
11119,6
11120,33
11121,-37
11122,0
11123,-1
11124,-15
11125,-5
11126,37
11127,194
11128,0
11129,-5069
11130,-25
11131,-2
11132,-1
11133,1
11134,47
11135,-146
11136,-94
11137,709
11138,-14
11139,0
11140,-22
11141,0
11142,-31
11143,40
11144,34
11145,-3
11146,-5
11147,-2
11148,0
11149,2
11150,75
11151,2
11152,0
11153,151
11154,206
11155,-26
11156,-92
11157,-2
11158,0
11159,-12
11160,-120
11161,288
11162,0
11163,4
11164,0
11165,-9
11166,-9
11167,-4
11168,1079
11169,-1470
11170,0
11171,-1
11172,0
11173,128
11174,-19
11175,-90
11176,0
11177,-6
11178,0
11179,0
11180,2
11181,-118
11182,352
11183,219
11184,0
11185,0
11186,-1
11187,-54
11188,-739
11189,0
11190,-1
11191,-190
11192,-80
11193,-115
11194,0
11195,-206
11196,0
11197,-8
11198,202
11199,0
11200,-1
11201,-3
11202,119
11203,0
11204,-10
11205,10
11206,30
11207,-1
11208,119
11209,-743
11210,0
11211,19
11212,-3
11213,-19
11214,1
11215,0
11216,-32
11217,46
11218,-47
11219,-19
11220,0
11221,0
11222,0
11223,-24
11224,-682
11225,-54
11226,0
11227,59
11228,-21
11229,0
11230,-77
11231,-42
11232,0
11233,-30
11234,-20
11235,0
11236,1
11237,58
11238,34
11239,-3
11240,0
11241,20
11242,2
11243,-3
11244,18
11245,2
11246,4
11247,0
11248,0
11249,-1
11250,0
11251,-1
11252,-3
11253,4
11254,-18
11255,1731
11256,-1
11257,-33
11258,426
11259,-30
11260,-8
11261,-1
11262,-9
11263,0
11264,97
11265,-71
11266,0
11267,-24
11268,-358
11269,-7
11270,944
11271,-4
11272,10
11273,25
11274,6
11275,0
11276,5
11277,-4
11278,0
11279,15
11280,24
11281,-1
11282,11
11283,0
11284,144
11285,10
11286,0
11287,12
11288,-627
11289,0
11290,0
11291,0
11292,50
11293,-26
11294,0
11295,-683
11296,0
11297,-16
11298,-1385
11299,-2
11300,-24
11301,-19
11302,0
11303,-7
11304,0
11305,-107
11306,-22
11307,-39
11308,0
11309,0
11310,23
11311,-18
11312,82
11313,-23
11314,0
11315,-10
11316,-1
11317,17
11318,0
11319,-41
11320,32
11321,-4590
11322,1
11323,0
11324,-3
11325,0
11326,14
11327,-3
11328,2
11329,0
11330,-1
11331,-1
11332,0
11333,421
11334,-6
11335,0
11336,-768
11337,-1
11338,-8
11339,-3
11340,0
11341,-1
11342,1
11343,0
11344,200
11345,-35
11346,-3
11347,0
11348,0
11349,0
11350,19
11351,-191
11352,0
11353,0
11354,0
11355,0
11356,-7
11357,-1
11358,0
11359,-42
11360,0
11361,0
11362,142
11363,15
11364,107
11365,0
11366,563
11367,0
11368,6
11369,8
11370,-22
11371,0
11372,0
11373,-34
11374,0
11375,28
11376,0
11377,-4
11378,0
11379,-57
11380,0
11381,0
11382,0
11383,160
11384,0
11385,0
11386,22
11387,46
11388,0
11389,-14
11390,-34
11391,-2
11392,-37
11393,6
11394,45
11395,0
11396,4
11397,0
11398,-1
11399,0
11400,0
11401,0
11402,-18
11403,-11
11404,5
11405,44
11406,0
11407,1
11408,-49
11409,-167
11410,-7
11411,0
11412,-1
11413,-1
11414,-33
11415,86
11416,-5
11417,-2
11418,-2
11419,0
11420,2
11421,-30
11422,0
11423,44
11424,-3
11425,22
11426,0
11427,0
11428,-2
11429,-14
11430,-19
11431,-6
11432,1
11433,0
11434,0
11435,-5
11436,0
11437,81
11438,-31
11439,0
11440,-2
11441,3
11442,-2
11443,-118
11444,29
11445,0
11446,-22
11447,0
11448,7
11449,-28
11450,0
11451,-49
11452,40
11453,-14
11454,0
11455,-1
11456,275
11457,406
11458,0
11459,-1
11460,0
11461,42
11462,-24
11463,-29
11464,0
11465,0
11466,-220
11467,-22
11468,-4
11469,-21
11470,-138
11471,0
11472,0
11473,20
11474,0
11475,0
11476,0
11477,20
11478,0
11479,2
11480,-40
11481,-7
11482,1
11483,-78
11484,-17
11485,8
11486,0
11487,-2368
11488,0
11489,-2
11490,-4
11491,1
11492,-21
11493,-3
11494,2
11495,1
11496,-4
11497,1
11498,-344
11499,0
11500,0
11501,89
11502,-1
11503,0
11504,4
11505,-1
11506,-1
11507,-26
11508,0
11509,-106
11510,-5
11511,6
11512,-16
11513,0
11514,-2
11515,-922
11516,-21
11517,-38
11518,7
11519,0
11520,-1
11521,-105
11522,-35
11523,0
11524,1
11525,-1
11526,0
11527,478
11528,-16
11529,-22
11530,48
11531,35
11532,0
11533,7
11534,0
11535,0
11536,0
11537,-10
11538,0
11539,-5
11540,0
11541,13
11542,22
11543,0
11544,0
11545,0
11546,0
11547,19
11548,0
11549,0
11550,0
11551,-13
11552,0
11553,9
11554,0
11555,-2
11556,-4
11557,-38
11558,415
11559,0
11560,28
11561,0
11562,-13
11563,17
11564,-43
11565,431
11566,3
11567,-1
11568,0
11569,0
11570,42
11571,0
11572,-14
11573,-45
11574,135
11575,6
11576,2988
11577,50
11578,0
11579,0
11580,-17
11581,0
11582,-45
11583,-48
11584,0
11585,-1
11586,-399
11587,52
11588,-7
11589,297
11590,-5
11591,0
11592,17
11593,1
11594,27
11595,0
11596,0
11597,-223
11598,-3
11599,3
11600,0
11601,1
11602,-5
11603,-1
11604,-22
11605,-12
11606,-106
11607,0
11608,-191
11609,-162
11610,0
11611,11
11612,-26
11613,3
11614,-200
11615,-4
11616,-109
11617,287
11618,32
11619,25
11620,-4
11621,8
11622,-1
11623,-43
11624,119
11625,1
11626,6
11627,-16
11628,0
11629,0
11630,36
11631,-1
11632,20
11633,0
11634,-1
11635,0
11636,14
11637,50
11638,68
11639,-1
11640,0
11641,0
11642,-2
11643,0
11644,-119
11645,0
11646,779
11647,271
11648,0
11649,1
11650,0
11651,8
11652,0
11653,0
11654,-29
11655,-6
11656,0
11657,4
11658,166
11659,-2
11660,0
11661,3666
11662,98
11663,41
11664,-4
11665,0
11666,0
11667,0
11668,-6
11669,-6
11670,-1
11671,0
11672,36
11673,-274
11674,0
11675,0
11676,-168
11677,250
11678,0
11679,0
11680,-21
11681,-2
11682,57
11683,-1
11684,0
11685,-40
11686,-1
11687,0
11688,6
11689,1817
11690,-46
11691,0
11692,2
11693,-1
11694,2
11695,2
11696,-20
11697,-65
11698,1
11699,0
11700,-32
11701,-50
11702,-1
11703,-75
11704,-83
11705,0
11706,0
11707,0
11708,-592
11709,67
11710,39
11711,-6
11712,82
11713,5294
11714,13
11715,-4
11716,10
11717,0
11718,0
11719,68
11720,150
11721,0
11722,0
11723,38
11724,0
11725,0
11726,-10
11727,10
11728,0
11729,0
11730,-16
11731,0
11732,47
11733,-32
11734,32
11735,-78
11736,1
11737,0
11738,0
11739,0
11740,-12
11741,219
11742,-13
11743,1
11744,-4
11745,269
11746,0
11747,54
11748,26
11749,-11
11750,-1
11751,0
11752,2
11753,-1
11754,-6
11755,0
11756,-1
11757,30
11758,-1
11759,1854
11760,-316
11761,-26
11762,-2
11763,-29
11764,-1
11765,-200
11766,3675
11767,123
11768,-196
11769,-1
11770,-253
11771,0
11772,-14
11773,0
11774,-42
11775,0
11776,-229
11777,-54
11778,-1
11779,-144
11780,0
11781,0
11782,-6
11783,0
11784,0
11785,-22
11786,26
11787,0
11788,179
11789,-12
11790,0
11791,0
11792,0
11793,0
11794,0
11795,-21
11796,0
11797,-1
11798,1
11799,0
11800,5
11801,61
11802,-1
11803,1
11804,0
11805,0
11806,-40
11807,-6
11808,0
11809,-36
11810,-17
11811,-9
11812,16
11813,-196
11814,-2
11815,106
11816,529
11817,-50
11818,3
11819,0
11820,133
11821,0
11822,0
11823,-2
11824,-123
11825,0
11826,4
11827,0
11828,0
11829,-1
11830,0
11831,0
11832,0
11833,0
11834,0
11835,-12
11836,50
11837,0
11838,0
11839,0
11840,0
11841,-3
11842,3
11843,-52
11844,-7
11845,-16
11846,0
11847,0
11848,16
11849,7
11850,8
11851,0
11852,6
11853,-16
11854,-5
11855,-2
11856,2
11857,1
11858,-38
11859,-185
11860,0
11861,0
11862,-14
11863,-33
11864,51
11865,-4
11866,0
11867,7
11868,76
11869,0
11870,6
11871,3
11872,10
11873,1
11874,0
11875,-6
11876,434
11877,-2
11878,0
11879,-5
11880,-109
11881,0
11882,-25
11883,-9
11884,-2
11885,-16
11886,-50
11887,121
11888,-609
11889,-292
11890,-5
11891,35
11892,0
11893,2
11894,-131
11895,-1
11896,-7
11897,-1050
11898,46
11899,20
11900,-14
11901,10
11902,1
11903,1
11904,0
11905,0
11906,33
11907,1
11908,-1
11909,0
11910,39
11911,-135
11912,0
11913,-1
11914,6
11915,-1
11916,-2
11917,1
11918,30
11919,-9
11920,0
11921,-10
11922,9
11923,215
11924,158
11925,-63
11926,-3
11927,0
11928,4130
11929,-5
11930,0
11931,-8
11932,0
11933,8
11934,0
11935,-9
11936,-1
11937,-5
11938,-1
11939,0
11940,-109
11941,9
11942,-1
11943,0
11944,0
11945,0
11946,0
11947,0
11948,-224
11949,48
11950,-34
11951,2
11952,81
11953,16
11954,-10
11955,-10
11956,-4
11957,-1
11958,3
11959,0
11960,0
11961,0
11962,2
11963,71
11964,-12
11965,5
11966,0
11967,0
11968,0
11969,0
11970,-4
11971,-1
11972,0
11973,-81
11974,-114
11975,1
11976,0
11977,0
11978,-16
11979,-7
11980,-45
11981,185
11982,-9
11983,17
11984,0
11985,427
11986,20
11987,-31
11988,-9
11989,-6
11990,8
11991,-195
11992,-1
11993,-4
11994,-1
11995,0
11996,307
11997,0
11998,34
11999,-1209
12000,48
12001,0
12002,13
12003,-1561
12004,0
12005,295
12006,0
12007,4
12008,103
12009,1063
12010,638
12011,-4
12012,-2
12013,603
12014,24
12015,0
12016,0
12017,14
12018,0
12019,49
12020,0
12021,94
12022,-1
12023,32
12024,-71
12025,-61
12026,0
12027,1
12028,-19
12029,-13
12030,-21
12031,-4
12032,2
12033,0
12034,0
12035,-40
12036,4
12037,6
12038,1408
12039,8
12040,0
12041,-39
12042,36
12043,0
12044,-1
12045,-7
12046,-39
12047,212
12048,0
12049,0
12050,-12
12051,-265
12052,20
12053,0
12054,0
12055,1
12056,0
12057,0
12058,-75
12059,-1
12060,-64
12061,79
12062,732
12063,-3
12064,0
12065,0
12066,0
12067,0
12068,-12
12069,37
12070,139
12071,0
12072,-1065
12073,7
12074,2
12075,-88
12076,-1
12077,0
12078,-265
12079,-34
12080,0
12081,15
12082,0
12083,0
12084,2
12085,0
12086,7
12087,-125
12088,2
12089,0
12090,-43
12091,35
12092,122
12093,-19
12094,0
12095,-1
12096,-1
12097,-1
12098,2
12099,291
12100,-51
12101,-3
12102,-29
12103,0
12104,-11
12105,35
12106,9
12107,113
12108,5
12109,-12
12110,-4
12111,26
12112,-229
12113,11
12114,0
12115,0
12116,35
12117,-4
12118,-140
12119,0
12120,0
12121,-7
12122,0
12123,-40
12124,-74
12125,-2
12126,-300
12127,0
12128,9
12129,-5
12130,-5
12131,-4
12132,-136
12133,38
12134,0
12135,-31
12136,0
12137,5
12138,0
12139,-1
12140,-2
12141,58
12142,0
12143,-11
12144,0
12145,0
12146,-181
12147,0
12148,-2
12149,-4
12150,10
12151,0
12152,-41
12153,0
12154,0
12155,-5
12156,7
12157,4
12158,0
12159,255
12160,0
12161,38
12162,9
12163,-1
12164,0
12165,-406
12166,0
12167,0
12168,-15
12169,2
12170,14
12171,0
12172,-1
12173,-1
12174,0
12175,20
12176,0
12177,-38
12178,0
12179,-6
12180,-1
12181,0
12182,6
12183,-2
12184,0
12185,32
12186,-22
12187,25
12188,-1
12189,-164
12190,5
12191,41
12192,0
12193,4628
12194,-2
12195,0
12196,0
12197,-22
12198,0
12199,-33
12200,13
12201,0
12202,-86
12203,78
12204,-1
12205,-1
12206,0
12207,-1
12208,64
12209,0
12210,-16
12211,-4
12212,5
12213,0
12214,0
12215,7
12216,-2
12217,0
12218,0
12219,46
12220,36
12221,0
12222,73
12223,0
12224,0
12225,0
12226,-29
12227,65
12228,446
12229,7
12230,0
12231,-5
12232,3
12233,0
12234,-4
12235,53
12236,4
12237,-94
12238,1579
12239,41
12240,0
12241,-4
12242,0
12243,-158
12244,10
12245,-2
12246,0
12247,0
12248,0
12249,0
12250,-37
12251,60
12252,-524
12253,113
12254,0
12255,0
12256,0
12257,0
12258,-106
12259,103
12260,0
12261,0
12262,-2
12263,91
12264,-87
12265,139
12266,0
12267,82
12268,0
12269,-2
12270,0
12271,-2
12272,-36
12273,251
12274,-5
12275,6
12276,58
12277,-11
12278,-1
12279,3
12280,-594
12281,0
12282,1
12283,4
12284,-1
12285,-11
12286,-1
12287,3
12288,25
12289,2
12290,-86
12291,0
12292,0
12293,0
12294,-8
12295,101
12296,-22
12297,0
12298,-8
12299,-4
12300,-1
12301,0
12302,0
12303,-26
12304,-14
12305,0
12306,-1
12307,0
12308,-1
12309,3
12310,51
12311,-2
12312,0
12313,6
12314,0
12315,0
12316,10
12317,5
12318,3
12319,-1
12320,0
12321,15
12322,3
12323,12
12324,-2
12325,42
12326,-3
12327,-8
12328,-991
12329,0
12330,0
12331,-47
12332,17
12333,-21
12334,1
12335,0
12336,0
12337,-49
12338,-261
12339,-4
12340,-29
12341,10
12342,-18
12343,1996
12344,0
12345,-30
12346,-5
12347,-2
12348,0
12349,2
12350,-7
12351,-26
12352,-2
12353,-5
12354,-2
12355,8
12356,-1
12357,106
12358,69
12359,0
12360,11
12361,-868
12362,0
12363,3
12364,-7
12365,-40
12366,2
12367,0
12368,-63
12369,0
12370,4
12371,-1425
12372,0
12373,13764
12374,1
12375,0
12376,-7
12377,0
12378,-88
12379,-21
12380,-539
12381,0
12382,45
12383,-209
12384,369
12385,-95
12386,-47
12387,-3
12388,-5
12389,-5
12390,14
12391,-3
12392,-16
12393,-26
12394,158
12395,-1
12396,0
12397,0
12398,0
12399,0
12400,-20
12401,-3
12402,-15
12403,0
12404,0
12405,-6
12406,0
12407,0
12408,662
12409,-1
12410,0
12411,-25
12412,413
12413,-8
12414,-520
12415,0
12416,17
12417,14
12418,0
12419,21
12420,47
12421,-9
12422,0
12423,0
12424,-15
12425,0
12426,0
12427,-18
12428,-6
12429,-4
12430,0
12431,-21
12432,0
12433,15
12434,0
12435,0
12436,-17
12437,0
12438,-88
12439,0
12440,-450
12441,0
12442,-6
12443,-3
12444,70
12445,0
12446,0
12447,-15
12448,0
12449,-42
12450,29
12451,-8
12452,0
12453,-57
12454,0
12455,5
12456,-1
12457,-6
12458,-1
12459,-79
12460,20
12461,0
12462,-2
12463,-6
12464,-1
12465,57
12466,-3
12467,31
12468,-39
12469,0
12470,2
12471,-1
12472,0
12473,0
12474,-117
12475,-4
12476,-123
12477,-18
12478,0
12479,-59
12480,0
12481,4
12482,2
12483,132
12484,-247
12485,0
12486,-3
12487,0
12488,-9
12489,30
12490,-93
12491,0
12492,-2
12493,-2
12494,0
12495,6
12496,-4
12497,-2
12498,-6
12499,-27
12500,239
12501,2
12502,0
12503,11
12504,-1
12505,28
12506,4
12507,0
12508,0
12509,0
12510,3
12511,-1
12512,-68
12513,0
12514,0
12515,-1
12516,36
12517,-23
12518,-62
12519,-131
12520,0
12521,38
12522,0
12523,4
12524,-57
12525,1
12526,-1
12527,-8
12528,-12
12529,-3
12530,1400
12531,-26
12532,-5
12533,-2
12534,-2
12535,0
12536,55
12537,30
12538,0
12539,-27
12540,28
12541,-7
12542,-7
12543,29
12544,298
12545,0
12546,0
12547,99
12548,0
12549,0
12550,-33
12551,0
12552,0
12553,-15
12554,262
12555,0
12556,-99
12557,13
12558,-8
12559,0
12560,-3134
12561,30
12562,0
12563,-37
12564,19
12565,-7
12566,0
12567,-2
12568,43
12569,-3
12570,-1
12571,204
12572,0
12573,-2
12574,-51
12575,70
12576,0
12577,-4
12578,0
12579,-1
12580,1
12581,-1
12582,-24
12583,-44
12584,-5
12585,-33
12586,0
12587,-1
12588,701
12589,16
12590,39
12591,-55
12592,0
12593,-1
12594,-82
12595,-5
12596,0
12597,0
12598,-1
12599,0
12600,-20
12601,12
12602,-307
12603,-225
12604,-53
12605,1
12606,8
12607,0
12608,0
12609,-3
12610,19
12611,0
12612,-4
12613,0
12614,0
12615,0
12616,0
12617,-12
12618,-2
12619,8
12620,-8
12621,1
12622,0
12623,29
12624,0
12625,7
12626,-3
12627,0
12628,0
12629,45
12630,21
12631,51
12632,10
12633,0
12634,278
12635,0
12636,-3
12637,-6
12638,5
12639,-418
12640,0
12641,0
12642,0
12643,-13
12644,0
12645,11
12646,-290
12647,-126
12648,24
12649,4
12650,207
12651,-1
12652,0
12653,14
12654,0
12655,-61
12656,-1257
12657,0
12658,0
12659,18
12660,4
12661,-1
12662,0
12663,425
12664,0
12665,0
12666,1
12667,-1
12668,-193
12669,3
12670,0
12671,147
12672,-24
12673,0
12674,0
12675,-1
12676,-63
12677,0
12678,-7
12679,0
12680,-14
12681,-1
12682,430
12683,194
12684,0
12685,40
12686,-12
12687,-3
12688,-578
12689,0
12690,-13
12691,116
12692,-38
12693,-13
12694,0
12695,6
12696,-5
12697,0
12698,-21
12699,315
12700,1
12701,0
12702,3
12703,-21
12704,0
12705,8
12706,0
12707,57
12708,0
12709,34
12710,0
12711,-14
12712,-231
12713,117
12714,0
12715,0
12716,-2
12717,0
12718,-3
12719,-1
12720,-250
12721,0
12722,78
12723,-319
12724,3
12725,-1
12726,-56
12727,-1
12728,-1
12729,2
12730,68
12731,-18
12732,-6
12733,-1
12734,-222
12735,0
12736,-1
12737,-91
12738,12
12739,226
12740,-1
12741,0
12742,0
12743,0
12744,3
12745,5
12746,0
12747,0
12748,287
12749,106
12750,0
12751,6
12752,6
12753,-7
12754,2
12755,0
12756,-1
12757,24
12758,-2
12759,-257
12760,-2
12761,3
12762,0
12763,0
12764,0
12765,-5
12766,180
12767,91
12768,0
12769,0
12770,4
12771,0
12772,-1
12773,-385
12774,11
12775,0
12776,-76
12777,98
12778,-7
12779,-48
12780,-87
12781,0
12782,-37
12783,0
12784,319
12785,-165
12786,-138
12787,-19
12788,17
12789,2920
12790,-4
12791,2
12792,3
12793,-1
12794,0
12795,-6
12796,-173
12797,0
12798,0
12799,-4
12800,4
12801,0
12802,9
12803,0
12804,0
12805,-125
12806,0
12807,352
12808,40
12809,-22
12810,-5
12811,0
12812,-1
12813,0
12814,-14
12815,11
12816,-180
12817,12
12818,-11
12819,-1
12820,61
12821,96
12822,9
12823,-11
12824,0
12825,7
12826,3
12827,-2
12828,-3
12829,-13
12830,15
12831,-4
12832,121
12833,0
12834,4883
12835,-185
12836,-18
12837,-1
12838,15
12839,3
12840,1086
12841,9665
12842,-28
12843,0
12844,-1
12845,263
12846,-5
12847,386
12848,0
12849,-19
12850,0
12851,16
12852,-23
12853,-1
12854,241
12855,7
12856,0
12857,5
12858,0
12859,-1
12860,0
12861,0
12862,21
12863,0
12864,73
12865,1355
12866,0
12867,0
12868,0
12869,0
12870,0
12871,-103
12872,0
12873,1
12874,116
12875,0
12876,-5
12877,-5
12878,-1
12879,-1
12880,-10
12881,0
12882,-10
12883,-4
12884,0
12885,-2
12886,14
12887,88
12888,7
12889,119
12890,-3
12891,150
12892,-20
12893,0
12894,-3
12895,0
12896,0
12897,-2
12898,0
12899,12
12900,65
12901,0
12902,-1
12903,-4
12904,0
12905,0
12906,0
12907,0
12908,10
12909,0
12910,-7
12911,-1
12912,-27
12913,0
12914,-34
12915,2
12916,-2
12917,-87
12918,2
12919,15
12920,6
12921,-228
12922,0
12923,-2
12924,-2
12925,40
12926,-150
12927,0
12928,0
12929,56
12930,48
12931,3
12932,-2
12933,0
12934,-44
12935,-24
12936,-1
12937,-1
12938,-6
12939,-341
12940,-109
12941,-11
12942,0
12943,-7
12944,-4
12945,-1
12946,3
12947,-4
12948,6
12949,-1
12950,0
12951,0
12952,62
12953,-30
12954,0
12955,40
12956,24
12957,-1
12958,25
12959,-25
12960,33
12961,45
12962,173
12963,2
12964,-200
12965,-92
12966,-12
12967,-88
12968,0
12969,-5
12970,37
12971,0
12972,6
12973,-1974
12974,-10
12975,17
12976,-61
12977,17
12978,-1
12979,0
12980,0
12981,-20
12982,15
12983,-5
12984,0
12985,260
12986,-200
12987,-2
12988,-1
12989,6
12990,0
12991,1
12992,-2
12993,-35
12994,-29
12995,0
12996,-1
12997,-102
12998,-5
12999,31
13000,-219
13001,-5
13002,0
13003,-231
13004,2923
13005,-31
13006,1
13007,29
13008,0
13009,-5
13010,-1
13011,-14
13012,0
13013,-14
13014,7
13015,0
13016,103
13017,-2
13018,0
13019,-8
13020,0
13021,0
13022,22
13023,0
13024,-38
13025,-2
13026,5
13027,-23
13028,146
13029,2
13030,-15
13031,-83
13032,0
13033,0
13034,-10
13035,-5
13036,-15
13037,0
13038,54
13039,0
13040,0
13041,-4
13042,0
13043,-1
13044,0
13045,0
13046,-22
13047,0
13048,0
13049,40
13050,-102
13051,35
13052,0
13053,20
13054,-18
13055,-25
13056,-1
13057,77
13058,-523
13059,-7
13060,16
13061,0
13062,1179
13063,-20
13064,-101
13065,42
13066,0
13067,0
13068,-5
13069,0
13070,-7
13071,-7
13072,0
13073,-26
13074,0
13075,10
13076,-182
13077,84
13078,0
13079,-10
13080,-5324
13081,0
13082,40
13083,0
13084,-4
13085,-128
13086,1229
13087,-150
13088,-78
13089,-3
13090,579
13091,-34
13092,0
13093,-24
13094,9
13095,0
13096,0
13097,0
13098,8
13099,0
13100,0
13101,13
13102,42
13103,-8
13104,0
13105,-3
13106,49
13107,-24
13108,-12
13109,-5
13110,2
13111,-11
13112,0
13113,0
13114,39
13115,-5
13116,23
13117,-163
13118,-8
13119,1
13120,78
13121,-97
13122,0
13123,0
13124,4
13125,-1
13126,-57
13127,0
13128,0
13129,-13
13130,-28
13131,0
13132,0
13133,4
13134,6
13135,0
13136,-1
13137,117
13138,84
13139,85
13140,-187
13141,11
13142,-2
13143,-1
13144,61
13145,0
13146,-1
13147,-9
13148,3
13149,-19
13150,2
13151,840
13152,-2
13153,-1
13154,-21
13155,-1
13156,1
13157,-9
13158,433
13159,0
13160,147
13161,0
13162,7
13163,2
13164,-17
13165,-7
13166,-37
13167,-2
13168,-5
13169,39
13170,6
13171,504
13172,5
13173,0
13174,0
13175,0
13176,-1
13177,-15
13178,-150
13179,-28
13180,0
13181,26
13182,0
13183,1
13184,-77
13185,-3
13186,-152
13187,-7
13188,-59
13189,-5
13190,-23
13191,-77
13192,-17
13193,0
13194,0
13195,-2
13196,-54
13197,-25
13198,-1
13199,0
13200,-7
13201,-37
13202,-256
13203,-27
13204,10
13205,144
13206,0
13207,24
13208,0
13209,54
13210,-3
13211,0
13212,-30
13213,141
13214,-38
13215,0
13216,-813
13217,0
13218,15
13219,0
13220,-1
13221,-2
13222,38
13223,0
13224,9
13225,2
13226,-6
13227,0
13228,35
13229,10
13230,7
13231,-7
13232,10
13233,0
13234,-23
13235,0
13236,0
13237,-1
13238,0
13239,-1
13240,0
13241,230
13242,0
13243,-16
13244,138
13245,-132
13246,-5
13247,-41
13248,0
13249,2
13250,2
13251,-21
13252,-1
13253,0
13254,-1
13255,-6
13256,0
13257,-100
13258,0
13259,-9
13260,0
13261,0
13262,4
13263,0
13264,-4
13265,3
13266,-46
13267,10
13268,-23
13269,2
13270,-29
13271,-2
13272,5
13273,-5
13274,0
13275,3001
13276,-2
13277,12
13278,0
13279,0
13280,0
13281,85
13282,-6
13283,0
13284,-76
13285,112
13286,0
13287,-2
13288,0
13289,41
13290,-10
13291,7
13292,16
13293,37
13294,-6
13295,0
13296,0
13297,-16
13298,-18
13299,0
13300,50
13301,126
13302,-179
13303,-1
13304,-131
13305,0
13306,-10
13307,0
13308,0
13309,-97
13310,61
13311,199
13312,0
13313,-1
13314,4
13315,-4
13316,0
13317,-17
13318,32
13319,2
13320,-200
13321,-735
13322,18
13323,-2
13324,1
13325,0
13326,65
13327,16
13328,-2
13329,0
13330,-1
13331,-29
13332,0
13333,0
13334,26
13335,86
13336,-206
13337,-67
13338,-30
13339,0
13340,0
13341,-2
13342,75
13343,220
13344,0
13345,0
13346,68
13347,-85
13348,0
13349,19
13350,0
13351,16
13352,-1
13353,17
13354,0
13355,2
13356,80
13357,27
13358,-2
13359,5
13360,-1
13361,-52
13362,-1
13363,-6
13364,-2
13365,0
13366,0
13367,-1
13368,-6
13369,0
13370,-1
13371,-3
13372,130
13373,17
13374,-1
13375,-1
13376,0
13377,0
13378,3
13379,262
13380,-269
13381,0
13382,3
13383,1
13384,0
13385,0
13386,0
13387,-10
13388,1
13389,0
13390,-1
13391,0
13392,-2
13393,-2
13394,-2
13395,-3
13396,0
13397,0
13398,0
13399,-2
13400,0
13401,-8
13402,-26
13403,0
13404,0
13405,-4
13406,0
13407,8
13408,-1
13409,18
13410,-1
13411,11
13412,236
13413,0
13414,-1
13415,-6
13416,63
13417,-79
13418,-12
13419,-11
13420,0
13421,5
13422,-19
13423,-2
13424,-60
13425,0
13426,0
13427,1712
13428,0
13429,-23
13430,-1
13431,8
13432,0
13433,-1
13434,-8
13435,0
13436,-2
13437,0
13438,-1
13439,-20
13440,0
13441,250
13442,9
13443,-1
13444,0
13445,-698
13446,0
13447,11
13448,0
13449,45
13450,-8
13451,0
13452,-16
13453,0
13454,14
13455,-4278
13456,0
13457,3874
13458,-5
13459,0
13460,-3
13461,0
13462,-65
13463,-12
13464,-374
13465,0
13466,18
13467,8
13468,296
13469,219
13470,-27
13471,0
13472,-1
13473,-1
13474,0
13475,-8
13476,0
13477,10
13478,0
13479,0
13480,6
13481,0
13482,0
13483,17
13484,-3
13485,23
13486,-14
13487,0
13488,77
13489,-3
13490,0
13491,2
13492,10
13493,0
13494,-1035
13495,849
13496,-1
13497,-12
13498,0
13499,0
13500,225
13501,0
13502,-25
13503,-46
13504,-3
13505,0
13506,0
13507,-2
13508,40
13509,0
13510,0
13511,4
13512,0
13513,-1
13514,-3
13515,19
13516,0
13517,57
13518,0
13519,0
13520,46
13521,0
13522,-212
13523,0
13524,113
13525,0
13526,-1
13527,0
13528,-12
13529,0
13530,0
13531,52
13532,0
13533,52
13534,-30
13535,13
13536,-2
13537,-28
13538,0
13539,0
13540,0
13541,-83
13542,0
13543,-18
13544,17
13545,0
13546,-1
13547,-26
13548,-1
13549,-1
13550,0
13551,13
13552,40
13553,0
13554,0
13555,18
13556,0
13557,0
13558,42
13559,0
13560,120
13561,-15
13562,0
13563,59
13564,0
13565,23
13566,0
13567,-19
13568,-22
13569,0
13570,0
13571,0
13572,-14
13573,-10
13574,-211
13575,0
13576,-2
13577,-1
13578,-1
13579,11
13580,-19
13581,-1
13582,-21
13583,63
13584,-80
13585,0
13586,0
13587,0
13588,-2
13589,-1
13590,4
13591,0
13592,-8
13593,0
13594,0
13595,6
13596,0
13597,69
13598,49
13599,0
13600,0
13601,-10
13602,0
13603,129
13604,-12
13605,0
13606,-19
13607,0
13608,-3
13609,89
13610,-22
13611,1
13612,-3
13613,73
